baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
461.99326600625636	-0.4452335438940407	0.30183592425427275	-1.4750846672544082	0.14018978210197278	0.7252763660463206	ENSG00000188694
2300.908516791156	-0.36364457074400935	0.24797351871770795	-1.4664653412366215	0.1425215566466569	0.7252763660463206	ENSG00000142166
3482.9657722578568	-0.24268728079834212	0.17045163648277611	-1.4237896790323001	0.15450736427444717	0.7485081136714595	ENSG00000160214
629.1218104602983	0.4801302022892388	0.3483151337036729	1.3784362372773238	0.1680686417035916	0.7485081136714595	ENSG00000272804
100.48423068643994	-0.7287580416551114	0.5309563765287552	-1.37253844924046	0.16989587798392217	0.7485081136714595	ENSG00000186924
7443.065127945441	-0.20661765051615127	0.15204336144419106	-1.3589389799961258	0.17416592553126273	0.7485081136714595	ENSG00000160298
976.5119816890625	-0.36282712159556507	0.2698000248960444	-1.3448001783371393	0.1786897726725309	0.7485081136714595	ENSG00000276076
343.81867663578754	0.5194736942154025	0.38693713418449877	1.3425273728514975	0.17942506113924267	0.7485081136714595	ENSG00000159231
2710.2949873548278	0.25509944873416507	0.19017604567113708	1.341385808259454	0.17979522286062974	0.7485081136714595	ENSG00000184900
3058.7175139564492	-0.2927182795149062	0.2183277379100213	-1.3407287700454407	0.1800085300897116	0.7485081136714595	ENSG00000160194
5621.196570499515	0.2954866803157204	0.22159439194741729	1.3334573935690448	0.18238174856030057	0.7485081136714595	ENSG00000155307
10401.830082172914	-0.217256711312695	0.16529008822754918	-1.3143964870634297	0.18871281204355628	0.7485081136714595	ENSG00000157551
184.66903543482746	-0.5660474776729751	0.4312069195238039	-1.3127049962418973	0.18928237340335413	0.7485081136714595	ENSG00000206107
688.3115427266872	0.3311680657645758	0.2569146070172115	1.2890199962137217	0.19739113493466853	0.7485081136714595	ENSG00000160181
799.6360917764138	-0.3861701957505173	0.2997911436822965	-1.2881307666638777	0.19770044704278786	0.7485081136714595	ENSG00000160180
10180.804253877828	0.2325410238187283	0.18118478280216668	1.2834467675612518	0.1993355979888985	0.7485081136714595	ENSG00000159200
2309.037041659589	-0.27082256881455846	0.2120813552349089	-1.2769749067030702	0.2016111065008403	0.7485081136714595	ENSG00000177692
2681.3936659168266	-0.37499943618547	0.2940595728116313	-1.2752498842324278	0.20222080993057695	0.7485081136714595	ENSG00000154736
140.66132800108733	-0.5885761468338259	0.4638955227935391	-1.2687687591582493	0.20452355055545274	0.7485081136714595	ENSG00000186965
116.58076527030367	-0.6557543742207592	0.522984071729184	-1.2538706428526325	0.20988902712028853	0.7485081136714595	ENSG00000184032
2797.6363059339383	0.25341083758556593	0.20329738231459651	1.2465031998957092	0.2125797151780428	0.7485081136714595	ENSG00000159261
5429.838600627612	0.24938954421016943	0.20113812910106535	1.239891935580545	0.21501536710702784	0.7485081136714595	ENSG00000160223
9560.08309907662	-0.19655893918717945	0.15877521929250088	-1.2379698800797887	0.2157272292677569	0.7485081136714595	ENSG00000160310
7674.356395233271	-0.19889903013269028	0.1640732187389632	-1.2122577448129068	0.22541373337550624	0.770443954372999	ENSG00000205758
7464.624566367418	-0.2504772999912655	0.20919592445036989	-1.1973335553709092	0.23117657048693538	0.7785210976692383	ENSG00000183778
338.62005410007157	-0.4249295530295482	0.3588861449652937	-1.1840232870250293	0.23640384477116314	0.7845866732260341	ENSG00000249209
13807.828810035548	0.2198403850271486	0.1888514453727362	1.1640916202322387	0.24438688421598412	0.7864167060118409	ENSG00000160305
175.0184358229821	-0.48422407136051276	0.4203785602449974	-1.1518762305059185	0.24937193699544793	0.7864167060118409	ENSG00000279493
2949.568062407684	0.3010358663256711	0.26330390086780187	1.1433019614730793	0.2529132409111496	0.7864167060118409	ENSG00000280433
17822.909902972075	0.2083248785796224	0.18221576513928509	1.1432867974973493	0.2529195347439	0.7864167060118409	ENSG00000197381
5323.70576610163	0.18953924149680032	0.1662063555450596	1.140385040483094	0.2541259224667084	0.7864167060118409	ENSG00000184787
1715.4659213597972	-0.2631158755491656	0.23759976122857837	-1.107391161458449	0.26812484561524674	0.8186745286118867	ENSG00000160202
3348.1142101102564	-0.2806594661448193	0.2586197597452316	-1.0852205045016636	0.27782400478240177	0.8371275933575001	ENSG00000160208
7085.990021980977	0.21480024348743007	0.2016899472886223	1.0650022292883377	0.28687492093750433	0.8514080558484974	ENSG00000159267
8061.046136912807	-0.16606362095272711	0.15847345189598797	-1.0478955242403685	0.29468674462105654	0.8514080558484974	ENSG00000157538
1273.9298673355293	0.37882679613305403	0.3634473539268831	1.042315460657515	0.29726544667624655	0.8514080558484974	ENSG00000166265
136.78462089482517	0.5266841789522337	0.5054796015635216	1.0419494225348034	0.2974351286806978	0.8514080558484974	ENSG00000232263
1542.4293861100298	0.21169675577130836	0.21186683705392095	0.9991972255546095	0.3176991596285121	0.8923090594083736	ENSG00000142182
6958.640906573339	0.17669813702938703	0.17864486667318374	0.9891027955068079	0.3226128500233776	0.8923090594083736	ENSG00000160200
474.46344144500614	-0.3473350695331191	0.35174316102257847	-0.9874678686668867	0.3234133272091485	0.8923090594083736	ENSG00000205445
7597.683603787525	0.19777190615767457	0.2029645313624289	0.9744160954138239	0.32984998094793927	0.8960453314920463	ENSG00000155313
3580.8138649103057	-0.22377203818328628	0.231814742074657	-0.9653054684124424	0.33439183362924346	0.8960453314920463	ENSG00000183255
144.9462579561157	0.5118637068126902	0.5405098959261495	0.9470015455232789	0.34363799138878304	0.8960453314920463	ENSG00000187026
4331.4927762849875	0.2282328168011448	0.24284226200331516	0.9398397746683362	0.34729975326275236	0.8960453314920463	ENSG00000159263
100.66836242878682	-0.4942136153011259	0.5301272254100886	-0.9322547336044076	0.35120489526238674	0.8960453314920463	ENSG00000206106
2283.1982437125216	0.1949423445564573	0.21029001219669358	0.9270166591369973	0.35391788483694137	0.8960453314920463	ENSG00000205927
5862.619619819134	-0.14173631263431333	0.15294176444461544	-0.9267338659849192	0.35406472952577817	0.8960453314920463	ENSG00000142173
142.70779661957343	0.4697106322621832	0.5105001396327438	0.9200989300416161	0.3575210634521128	0.8960453314920463	ENSG00000244362
2657.6489817361125	0.15643367045622386	0.17533617568596613	0.892192782488895	0.37228961009636663	0.8960453314920463	ENSG00000159128
247.54225446086858	0.41981479622287005	0.47168547689920076	0.8900312110151836	0.37344912740258074	0.8960453314920463	ENSG00000198390
1800.0653833811261	-0.17072017556913396	0.1938010702475411	-0.8809041939297547	0.37836967732570465	0.8960453314920463	ENSG00000154640
96.62426125640488	0.47595952658759777	0.5420902940773505	0.8780078370480534	0.379939465714608	0.8960453314920463	ENSG00000186967
9173.14756315778	-0.1311848188064036	0.14977690631022852	-0.8758681297281192	0.3811017270601341	0.8960453314920463	ENSG00000185917
93.81311490026388	0.46025131388751994	0.5278232741715124	0.8719799531575119	0.38321931395501563	0.8960453314920463	ENSG00000186930
66.50760402882423	0.4834591999946805	0.5573871778317245	0.8673669205584723	0.38574100054461374	0.8960453314920463	ENSG00000231068
3146.588458442013	-0.1537967754279447	0.1779886764404364	-0.864081797245189	0.3875429577156225	0.8960453314920463	ENSG00000273590
1541.6126130068596	0.20717072779144405	0.24333210214923554	0.8513908603164341	0.39455226711673286	0.8960453314920463	ENSG00000154646
2988.0269300316336	-0.23183744816770882	0.27267719860945916	-0.8502267492477693	0.3951990326667978	0.8960453314920463	ENSG00000154639
12847.757439612184	-0.15896104161387428	0.1942979784319714	-0.818130187955252	0.4132828529656757	0.9278605228347032	ENSG00000159216
198.45427400521677	-0.2899233015241349	0.3608133406354368	-0.803527111867716	0.4216701327880757	0.9279408439009775	ENSG00000187005
7363.271354772147	-0.1267988197291425	0.15930752752203048	-0.7959374029680275	0.42606841992481836	0.9279408439009775	ENSG00000183570
95.34695690888606	-0.4205408772629119	0.5308803957804465	-0.7921574814317175	0.42826885699519046	0.9279408439009775	ENSG00000186925
2549.8492059403998	0.14886806752356418	0.1921156712290193	0.7748876839209018	0.43840603035348175	0.9279408439009775	ENSG00000185272
17732.156893520943	-0.14068646263172688	0.1818260124133738	-0.7737422207328736	0.43908324695708706	0.9279408439009775	ENSG00000185658
1446.0729005131968	0.1726102841531813	0.22638884720398975	0.7624504752994711	0.4457911905517506	0.9279408439009775	ENSG00000242220
930.1120690884077	0.18914066985405345	0.25047278863025874	0.7551346031973871	0.4501682226470509	0.9279408439009775	ENSG00000160307
477.13005723063975	-0.29104642483047743	0.38861059390468666	-0.7489410463726615	0.4538927391214936	0.9279408439009775	ENSG00000277277
9290.427302061213	-0.20325687799388667	0.27452578588933263	-0.7403926641551405	0.45906176875458815	0.9279408439009775	ENSG00000160294
1936.3921020727091	-0.15431628715806076	0.21002072883969017	-0.734766934724101	0.4624814477377645	0.9279408439009775	ENSG00000160188
431.54646496523753	-0.27019224792336244	0.36795488560632605	-0.7343080863789383	0.4627609906237017	0.9279408439009775	ENSG00000189169
209.5951464390839	0.32205142158998457	0.45065615308087525	0.7146278141068427	0.4748390532428199	0.9279408439009775	ENSG00000184724
610.4102392388484	-0.21583544000583904	0.303101377647409	-0.7120899340052341	0.47640908712611607	0.9279408439009775	ENSG00000265590
5179.593394354644	-0.11886972724520337	0.16726511010522496	-0.7106666008854058	0.47729086109628577	0.9279408439009775	ENSG00000160221
3776.7523649475015	-0.19148757851763681	0.269871555129223	-0.7095508025139831	0.47798273719630613	0.9279408439009775	ENSG00000241945
3445.3435525983236	0.1428447125190132	0.2013949672474474	0.7092764753326958	0.4781529239315081	0.9279408439009775	ENSG00000154727
7018.029573057179	-0.12845586782531263	0.18446250984879833	-0.6963792693193123	0.48619134219875393	0.9356119106177702	ENSG00000275895
2343.7139697419902	0.139374145685021	0.20996847532682134	0.6637860539211019	0.5068272528406057	0.9671953408374893	ENSG00000185437
363.87592032577953	-0.294230129751811	0.4651805923363665	-0.6325073199508219	0.5270554268266434	0.9974850639942259	ENSG00000212935
2109.716795647798	-0.1480509489901057	0.24339431700453643	-0.6082761126560992	0.5430043612238666	0.998199558428323	ENSG00000205670
447.06424199849386	0.2411745557678438	0.39701635926036705	0.6074675517581866	0.5435406702553797	0.998199558428323	ENSG00000197683
426.30282814580124	0.2089523566481979	0.34845533977079635	0.5996531916705325	0.5487373896802709	0.998199558428323	ENSG00000241123
4694.349808151897	-0.13669786795075914	0.22823820524194452	-0.5989263182553166	0.5492220202414011	0.998199558428323	ENSG00000156261
7082.919431201423	0.09877019117778735	0.16646983746437768	0.5933218454599791	0.5529657816700028	0.998199558428323	ENSG00000156265
4995.117801579875	-0.11455869398443821	0.20398999351918018	-0.5615897721653039	0.5743955505000281	0.998199558428323	ENSG00000160224
5238.027494315629	0.09845050511868621	0.1771837337856151	0.5556407634902152	0.5784564590145089	0.998199558428323	ENSG00000160282
2621.9989994341176	-0.140067047014633	0.2547248871594222	-0.5498757839353584	0.5824045747589903	0.998199558428323	ENSG00000159212
3403.164228239788	-0.10562764455035835	0.19275442319015273	-0.547990768783326	0.5836982413846862	0.998199558428323	ENSG00000160213
2162.021662022271	0.11698327270515589	0.21531846754923917	0.5433034798949796	0.5869208687069363	0.998199558428323	ENSG00000183527
4127.988608779389	-0.11511263128375793	0.21798697943756254	-0.5280711333344997	0.5974499654030601	0.998199558428323	ENSG00000175894
252.32564984311907	0.21650952515211686	0.41585612055269544	0.5206356584685201	0.6026206039042781	0.998199558428323	ENSG00000160182
12828.541929242678	-0.08124484282895987	0.1560932266545594	-0.5204892266642548	0.602722634817542	0.998199558428323	ENSG00000160216
338.38278403295146	0.19259127025559658	0.3705241827670986	0.5197805682136926	0.6032165244878273	0.998199558428323	ENSG00000182816
24117.216539199304	-0.07709299965644094	0.15119261445459306	-0.5098992429924142	0.6101220523315258	0.998199558428323	ENSG00000157540
71.02820373512964	0.28319896389374816	0.5568609821139643	0.5085631297396055	0.6110584783419237	0.998199558428323	ENSG00000206102
2318.0781484119525	0.1556708065883954	0.31057968537676583	0.5012266220810622	0.6162116402658024	0.998199558428323	ENSG00000160233
18471.005826520686	-0.0832164428543435	0.17920103605844753	-0.46437478646720515	0.6423792512151072	0.998199558428323	ENSG00000159140
180.39582161268683	0.22048627899351955	0.47762659734091595	0.4616289800882736	0.6443474087098287	0.998199558428323	ENSG00000212933
8406.70176980463	0.10046383808141642	0.21957944703485124	0.45752842280120587	0.6472912776770605	0.998199558428323	ENSG00000171189
8674.630174208025	0.06630668176719297	0.15130400020390622	0.43823482312321	0.6612160675042862	0.998199558428323	ENSG00000157601
1092.1980537897273	-0.10461808503462187	0.2412341543639154	-0.4336785780209197	0.6645218647430196	0.998199558428323	ENSG00000154719
13132.61207956587	0.08270540744192566	0.19171501726930362	0.4313976475079608	0.6661792601547333	0.998199558428323	ENSG00000159082
10138.076433609904	0.08197993902595695	0.19172210917295068	0.42759773184011673	0.6689440175720734	0.998199558428323	ENSG00000198862
8469.682319201362	-0.07638612796962609	0.18216332932334658	-0.41932768935090065	0.6749766629767763	0.998199558428323	ENSG00000159131
3667.271159435979	-0.08075008867068781	0.1957276448318623	-0.41256353306685567	0.6799264236723028	0.998199558428323	ENSG00000156253
9613.89090764874	0.0683045377756284	0.1669799623614345	0.4090582894478118	0.6824968851436435	0.998199558428323	ENSG00000160218
7064.582733782111	0.06744469815447524	0.16591048492404292	0.4065125732430518	0.6843660205418396	0.998199558428323	ENSG00000183486
10548.526008899811	-0.06871369766441622	0.17227980002017676	-0.3988494162192476	0.6900041629357068	0.998199558428323	ENSG00000182093
84.38510987233542	0.21815534504382464	0.5475553267650651	0.3984169898093726	0.6903228362824816	0.998199558428323	ENSG00000186980
3391.665542508461	0.07563321217779691	0.19112482124379565	0.3957267909295802	0.6923065892210533	0.998199558428323	ENSG00000154642
2935.068928862924	0.08150380861214755	0.21333664903449737	0.382043165021159	0.7024293475747831	0.998199558428323	ENSG00000142207
73.67611545531314	0.24035230948945813	0.634308599491316	0.3789201497224044	0.7047471607193214	0.998199558428323	ENSG00000206105
1458.2612968196106	0.09551600575487013	0.25955285541834283	0.36800213814222565	0.7128716398917112	0.998199558428323	ENSG00000155304
173.58445730577245	-0.14340458620089078	0.3908785637911615	-0.36687759187917235	0.7137103268182747	0.998199558428323	ENSG00000186970
387.65662891514353	0.10387707126338129	0.2834641789387107	0.36645572520766767	0.7140250444222782	0.998199558428323	ENSG00000156282
992.8838235531821	-0.10945922061504679	0.31202922457836785	-0.3507979765772084	0.7257399153183776	0.998199558428323	ENSG00000160207
6113.330729817797	0.057403070551607704	0.1671705298946652	0.3433803230017731	0.7313123606144836	0.998199558428323	ENSG00000159256
2760.648315390754	-0.07688406424559961	0.22945007447774748	-0.33507970925961056	0.7375649586425745	0.998199558428323	ENSG00000183844
5277.256249871036	0.052369301621644805	0.15854551800536615	0.3303108298518556	0.7411651107108532	0.998199558428323	ENSG00000159110
3810.6260907445485	-0.06661007868624264	0.2039242368180539	-0.32664130426867183	0.7439391993317144	0.998199558428323	ENSG00000142197
4732.524254607544	-0.0595347823716047	0.1850435240859515	-0.3217339415993352	0.7476542622150473	0.998199558428323	ENSG00000160185
95.39592991974258	-0.1892647743658202	0.5975135176276604	-0.3167539625166443	0.7514302992628785	0.998199558428323	ENSG00000244624
13920.490874144582	-0.04721670241442275	0.14991191809011656	-0.31496296636028215	0.7527897723914831	0.998199558428323	ENSG00000160209
20765.07768824824	-0.052221225857162726	0.16780985426681133	-0.3111928443375736	0.7556540225566503	0.998199558428323	ENSG00000141956
3275.995564691117	-0.06410572537892101	0.21583216191710128	-0.297016555871517	0.7664538694380729	0.998199558428323	ENSG00000280071
7985.175470981585	-0.047270524723864255	0.16433129773597338	-0.28765381503779347	0.7736117465794754	0.998199558428323	ENSG00000157578
1832.5423530310075	0.0583822038544726	0.21144770000704952	0.2761070650214033	0.7824658344242146	0.998199558428323	ENSG00000278961
3911.7119576544583	0.051539918733473	0.1919759490615698	0.2684707068016281	0.7883370200605679	0.998199558428323	ENSG00000160190
202.80684190529524	0.10163457051644986	0.3861132900012485	0.2632247403763834	0.7923773629298704	0.998199558428323	ENSG00000184351
853.753358535693	0.0614889506531968	0.23547301555905448	0.26112949930679397	0.7939926435040005	0.998199558428323	ENSG00000221837
1639.986041527302	0.07557020005453981	0.29044241427295586	0.26018995966449804	0.7947172486489595	0.998199558428323	ENSG00000188992
197.5695835441801	0.11033030799677386	0.4462415737097666	0.247243453987396	0.804719817541844	0.998199558428323	ENSG00000186977
6221.951557288788	0.039428050040971066	0.16463255413860733	0.2394912127025365	0.8107247094901373	0.998199558428323	ENSG00000156273
1124.7503177276749	0.05355901249716946	0.22483429803487734	0.23821549009778364	0.8117139635334938	0.998199558428323	ENSG00000160256
3511.4928772040225	0.045830083412713336	0.19316934180158726	0.23725340152469657	0.8124602102732406	0.998199558428323	ENSG00000159079
402.0966031522928	-0.07989344490179776	0.34033594877896867	-0.23474876864590224	0.814403733287458	0.998199558428323	ENSG00000243489
78.80661116513983	-0.12008341450634713	0.5173958576720452	-0.2320919518889206	0.8164665956923213	0.998199558428323	ENSG00000206104
6022.994110694183	0.037493663490208766	0.16271209288234004	0.2304294833041149	0.817758053127846	0.998199558428323	ENSG00000156304
1407.1292816815806	0.053788381071677806	0.24366037204359453	0.22075145260819945	0.8252859661911011	0.998199558428323	ENSG00000184221
2782.0958908730067	-0.04404396065835387	0.20489172487169655	-0.2149621254149442	0.8297968477868489	0.998199558428323	ENSG00000243927
1407.8571893847334	-0.050918203867041406	0.23953316691188042	-0.212572665921347	0.8316602935928222	0.998199558428323	ENSG00000183067
1132.887679322674	-0.05087688308060354	0.24861110738844017	-0.20464444897512732	0.8378499249998215	0.998199558428323	ENSG00000170262
226.8104853021344	-0.0789888958681002	0.39049090236739736	-0.2022810144595448	0.8396970414490009	0.998199558428323	ENSG00000274749
6198.022087633256	-0.03918960983187708	0.20148101111468272	-0.19450770876651202	0.845778360273857	0.998199558428323	ENSG00000173638
11743.734813722402	-0.030128524685130526	0.15719982170218616	-0.19165749909188054	0.8480104995385261	0.998199558428323	ENSG00000160255
270.6966054205151	0.06378623650977511	0.33348393961001305	0.1912722891074419	0.8483122703534506	0.998199558428323	ENSG00000274559
231.51404601401526	-0.07665252165378393	0.43669549350438497	-0.17552853829258544	0.8606643485512445	0.998199558428323	ENSG00000187766
203.25198947123383	-0.06664487015680126	0.38686150603871	-0.17227061652945297	0.8632247835951663	0.998199558428323	ENSG00000183640
9921.17697651397	0.02928108718324632	0.17189601461619858	0.17034186190193978	0.8647412912669741	0.998199558428323	ENSG00000177398
3281.741887628922	0.03890119915638067	0.23087087421025088	0.1684976473946813	0.8661917943188482	0.998199558428323	ENSG00000274391
6512.946404819816	-0.028177301168557087	0.17013278037678115	-0.16561947148665174	0.8684564228892373	0.998199558428323	ENSG00000160199
10696.522236891553	-0.024767713587399584	0.15859985461975593	-0.15616479376214007	0.8759031267249133	0.998199558428323	ENSG00000142185
4094.2545742265156	-0.023631404468726396	0.16943810975253024	-0.13946924043971462	0.8890793609257599	0.998199558428323	ENSG00000275464
3643.4993974172717	0.02658555163947091	0.19365029431983585	0.13728639934603867	0.8908044203942689	0.998199558428323	ENSG00000160193
3239.199080477519	-0.02817079197962338	0.20844868520911672	-0.1351449732166087	0.8924972528341328	0.998199558428323	ENSG00000198743
5237.667779827512	-0.03564544977775218	0.26766888243406023	-0.13316994285480074	0.8940589812194858	0.998199558428323	ENSG00000154654
2455.191704648825	-0.031732705171339276	0.23852280109919108	-0.13303845596775063	0.8941629673376552	0.998199558428323	ENSG00000183421
333.8179889154471	-0.06256992236400125	0.4824346423438617	-0.12969616373320825	0.8968068178296474	0.998199558428323	ENSG00000182591
431.36569347380333	-0.04121586980475317	0.3432419148091841	-0.12007819565878486	0.9044212047433317	0.998199558428323	ENSG00000188155
9234.33472333424	-0.01952071157027092	0.16549676864925147	-0.11795222184453938	0.9061055149627721	0.998199558428323	ENSG00000160179
10250.827748322612	-0.0244018107089091	0.21180185481420066	-0.11521056192031533	0.9082782272231817	0.998199558428323	ENSG00000157617
4308.680072590996	0.028838161168968965	0.2519600797667527	0.11445527877140438	0.9088768957304643	0.998199558428323	ENSG00000142156
1274.570408541226	0.03216602290653663	0.3070942860968733	0.10474315010989758	0.9165796214236913	0.998199558428323	ENSG00000215454
2683.287437533426	0.02048799163195788	0.21619464523276316	0.09476641574494016	0.9245003631345947	0.998199558428323	ENSG00000241837
266.50548926884784	-0.04182121153788224	0.4560205733358571	-0.0917090455633481	0.9269292103618707	0.998199558428323	ENSG00000221864
25486.22162154402	0.014141732250021632	0.1586738153150992	0.0891245491383601	0.9289829276350587	0.998199558428323	ENSG00000205726
196.46940247668326	-0.030762233785581305	0.35154946135766235	-0.08750471033799755	0.9302703414871384	0.998199558428323	ENSG00000240432
1659.4929317866274	0.018013100523180572	0.21376271041870729	0.08426680447631604	0.9328443046914437	0.998199558428323	ENSG00000159228
2350.6329668765147	0.018049971256981292	0.22655185128941277	0.0796725833589549	0.9364976654266347	0.998199558428323	ENSG00000159259
6677.452793754945	-0.016014645487640384	0.21814709954620484	-0.07341214034454026	0.9414781570662646	0.998199558428323	ENSG00000274276
5027.528610717505	-0.013160453606537404	0.203754361404666	-0.06458980075719759	0.9485006055700755	0.998199558428323	ENSG00000154645
5393.735269208622	-0.01075607482417345	0.16770487828946898	-0.06413692275312231	0.9488612022487642	0.998199558428323	ENSG00000185808
6931.146947414534	0.009245742591602891	0.19053311958960578	0.0485256453655802	0.9612973264665575	0.998199558428323	ENSG00000159086
7103.075772781413	0.007587209110762873	0.16940446432848041	0.04478753934164948	0.9642766572918642	0.998199558428323	ENSG00000159147
6078.432906599406	-0.008627445034785245	0.20072110829468473	-0.0429822508857366	0.9657156825181787	0.998199558428323	ENSG00000156256
306.7596873172783	0.01831734640529616	0.44485226621185064	0.041176246130604055	0.9671553904502581	0.998199558428323	ENSG00000186971
229.21801454944475	-0.020806588066060033	0.5235704277268748	-0.03973980760600554	0.9683005648491014	0.998199558428323	ENSG00000212938
6493.591952004444	-0.007689971175426396	0.26112169310060535	-0.029449759934206586	0.9765058873066355	0.998199558428323	ENSG00000182240
8628.642036405778	-0.005549399759052708	0.20644115618552583	-0.02688126661170963	0.9785544351965617	0.998199558428323	ENSG00000180530
8662.270651187937	-0.004472965867936888	0.18331400084028432	-0.024400568682334534	0.9805330947188835	0.998199558428323	ENSG00000160299
